,Name,huc4
29,371_208R,1305
30,371_209L,1307
30,371_209L,1305
31,371_209R,1307
31,371_209R,1305
32,371_210L,1307
32,371_210L,1305
32,371_210L,1306
33,371_210R,1307
34,371_211L,1307
34,371_211L,1306
35,371_211R,1307
35,371_211R,1306
36,371_212L,1307
36,371_212L,1208
36,371_212L,1306
37,371_212R,1307
37,371_212R,1208
37,371_212R,1306
38,371_213L,1208
38,371_213L,1306
39,371_213R,1208
39,371_213R,1306
40,371_214L,1208
40,371_214L,1205
40,371_214L,1306
41,371_214R,1208
41,371_214R,1205
42,371_215L,1205
42,371_215L,1306
42,371_215L,1112
42,371_215L,1108
43,371_215R,1205
43,371_215R,1112
44,371_216L,1306
44,371_216L,1112
44,371_216L,1109
44,371_216L,1108
45,371_216R,1112
45,371_216R,1109
45,371_216R,1108
46,371_217L,1109
46,371_217L,1108
47,371_217R,1109
47,371_217R,1108
48,371_218L,1109
48,371_218L,1108
48,371_218L,1110
49,371_218R,1109
49,371_218R,1110
50,371_219L,1109
50,371_219L,1110
50,371_219L,1104
51,371_219R,1109
51,371_219R,1110
51,371_219R,1104
52,371_220L,1104
52,371_220L,1102
53,371_220R,1110
53,371_220R,1104
54,371_221L,1104
54,371_221L,1102
55,371_221R,1104
55,371_221R,1103
55,371_221R,1102
56,371_222L,1103
56,371_222L,1102
56,371_222L,1026
57,371_222R,1103
57,371_222R,1102
57,371_222R,1026
58,371_223L,1102
58,371_223L,1026
58,371_223L,1025
59,371_223R,1026
59,371_223R,1025
60,371_224L,1025
61,371_224R,1026
61,371_224R,1025
62,371_225L,1025
63,371_225R,1025
64,371_226L,1025
64,371_226L,1019
65,371_226R,1025
65,371_226R,1019
66,371_227L,1025
66,371_227L,1019
66,371_227L,1021
66,371_227L,1018
67,371_227R,1025
67,371_227R,1019
67,371_227R,1020
67,371_227R,1018
68,371_228L,1021
68,371_228L,1018
69,371_228R,1020
69,371_228R,1021
69,371_228R,1018
70,371_229L,1021
70,371_229L,1015
71,371_229R,1021
71,371_229R,1015
72,371_230L,1015
72,371_230L,1014
73,371_230R,1015
73,371_230R,1014
74,371_231L,1014
75,371_231R,1015
75,371_231R,1014
76,371_232L,1014
76,371_232L,1012
76,371_232L,1013
77,371_232R,1014
78,371_233L,1014
78,371_233L,1012
78,371_233L,1013
79,371_233R,1014
79,371_233R,1013
79,371_233R,1016
80,371_234L,1013
81,371_234R,1014
81,371_234R,1013
81,371_234R,1016
82,371_235L,1013
83,371_235R,1013
83,371_235R,1016
84,371_236L,1013
85,371_236R,1013
85,371_236R,1016
86,371_237L,1013
87,371_237R,1013
87,371_237R,1016
88,371_238L,1013
88,371_238L,1016
88,371_238L,0902
89,371_238R,1013
89,371_238R,1016
89,371_238R,0902
90,371_239L,1016
90,371_239L,0902
90,371_239L,0901
91,371_239R,1016
91,371_239R,0902
92,371_240L,0902
92,371_240L,0901
93,371_240R,0902
94,371_241L,0902
95,371_241R,0902
96,371_242L,0902
97,371_242R,0902
98,371_243L,0902
99,371_243R,0902
0,373_240L,1710
0,373_240L,1711
1,373_240R,1710
1,373_240R,1711
2,373_241L,1711
3,373_241R,1711
91,382_070R,0420
91,382_070R,0417
92,382_071L,0420
92,382_071L,0421
93,382_071R,0420
94,382_072L,0420
94,382_072L,0421
95,382_072R,0420
96,382_073L,0420
96,382_073L,0421
97,382_073R,0420
98,382_074L,0420
98,382_074L,0422
98,382_074L,0421
100,382_075L,0423
101,382_075R,0423
102,382_076L,0423
102,382_076L,0422
103,382_076R,0423
104,382_077L,0425
104,382_077L,0427
104,382_077L,0423
104,382_077L,0422
105,382_077R,0423
106,382_078L,0425
106,382_078L,0427
106,382_078L,0423
107,382_078R,0425
107,382_078R,0409
107,382_078R,0423
108,382_079L,0425
108,382_079L,0427
109,382_079R,0425
109,382_079R,0409
110,382_080L,0501
110,382_080L,0412
111,382_080R,0425
112,382_081L,0501
112,382_081L,0412
113,382_081R,0503
113,382_081R,0501
113,382_081R,0411
113,382_081R,0412
114,382_082L,0503
114,382_082L,0501
115,382_082R,0503
115,382_082R,0501
116,382_083L,0502
116,382_083L,0503
116,382_083L,0501
117,382_083R,0502
117,382_083R,0503
117,382_083R,0501
118,382_084L,0502
118,382_084L,0501
118,382_084L,0205
119,382_084R,0502
119,382_084R,0503
120,382_085L,0207
120,382_085L,0502
120,382_085L,0501
120,382_085L,0205
121,382_085R,0207
121,382_085R,0502
122,382_086L,0207
122,382_086L,0502
123,382_086R,0505
123,382_086R,0207
123,382_086R,0502
124,382_087L,0208
124,382_087L,0207
125,382_087R,0505
125,382_087R,0208
125,382_087R,0207
125,382_087R,0502
126,382_088L,0208
126,382_088L,0207
127,382_088R,0301
127,382_088R,0208
127,382_088R,0207
128,382_089L,0301
128,382_089L,0208
129,382_089R,0301
129,382_089R,0208
130,382_090L,0301
130,382_090L,0208
131,382_090R,0302
131,382_090R,0301
132,382_091L,0302
132,382_091L,0301
133,382_091R,0303
133,382_091R,0302
133,382_091R,0301
134,382_092L,0302
135,382_092R,0303
135,382_092R,0302
136,382_093L,0303
136,382_093L,0302
137,382_093R,0304
137,382_093R,0303
137,382_093R,0302
138,382_094L,0303
138,382_094L,0302
139,382_094R,0304
139,382_094R,0303
140,382_095L,0303
140,382_095L,0302
141,382_095R,0304
141,382_095R,0303
141,382_095R,0302
86,384_067L,1005
87,384_067R,1005
88,384_068L,1005
89,384_068R,1005
90,384_069L,1005
91,384_069R,1004
91,384_069R,1005
92,384_070L,1004
92,384_070L,1005
93,384_070R,1004
93,384_070R,1005
94,384_071L,1004
95,384_071R,1004
96,384_072L,1010
96,384_072L,1004
97,384_072R,1004
98,384_073L,1008
98,384_073L,1010
98,384_073L,1007
98,384_073L,1004
99,384_073R,1008
99,384_073R,1010
99,384_073R,1007
99,384_073R,1004
100,384_074L,1008
100,384_074L,1009
100,384_074L,1010
101,384_074R,1008
101,384_074R,1007
102,384_075L,1008
102,384_075L,1009
102,384_075L,1010
103,384_075R,1008
103,384_075R,1009
104,384_076L,1009
105,384_076R,1008
105,384_076R,1009
106,384_077L,1009
107,384_077R,1008
107,384_077R,1009
108,384_078L,1012
108,384_078L,1009
109,384_078R,1018
109,384_078R,1008
109,384_078R,1009
110,384_079L,1018
110,384_079L,1012
110,384_079L,1009
111,384_079R,1018
111,384_079R,1009
112,384_080L,1018
113,384_080R,1018
114,384_081L,1018
115,384_081R,1018
116,384_082L,1019
116,384_082L,1018
117,384_082R,1018
118,384_083L,1019
118,384_083L,1018
119,384_083R,1401
119,384_083R,1019
119,384_083R,1018
120,384_084L,1019
121,384_084R,1401
121,384_084R,1019
122,384_085L,1019
123,384_085R,1401
123,384_085R,1019
124,384_086L,1102
124,384_086L,1019
125,384_086R,1102
125,384_086R,1019
126,384_087L,1102
127,384_087R,1301
127,384_087R,1102
128,384_088L,1102
129,384_088R,1301
129,384_088R,1102
130,384_089L,1102
131,384_089R,1302
131,384_089R,1108
131,384_089R,1301
131,384_089R,1102
132,384_090L,1109
132,384_090L,1108
132,384_090L,1110
132,384_090L,1104
132,384_090L,1102
133,384_090R,1302
133,384_090R,1108
133,384_090R,1102
134,384_091L,1109
134,384_091L,1108
134,384_091L,1110
135,384_091R,1108
136,384_092L,1108
137,384_092R,1306
137,384_092R,1108
138,384_093L,1306
138,384_093L,1112
138,384_093L,1109
138,384_093L,1108
139,384_093R,1306
139,384_093R,1108
140,384_094L,1205
140,384_094L,1306
140,384_094L,1112
140,384_094L,1108
141,384_094R,1306
142,384_095L,1208
142,384_095L,1205
142,384_095L,1306
143,384_095R,1205
143,384_095R,1306
144,384_096L,1208
144,384_096L,1205
144,384_096L,1306
145,384_096R,1208
145,384_096R,1306
146,384_097L,1307
146,384_097L,1208
146,384_097L,1306
147,384_097R,1307
147,384_097R,1208
147,384_097R,1306
148,384_098L,1307
148,384_098L,1208
149,384_098R,1307
149,384_098R,1306
150,384_099L,1307
150,384_099L,1208
151,384_099R,1307
152,384_100L,1307
153,384_100R,1307
154,384_101L,1304
154,384_101L,1307
155,384_101R,1304
155,384_101R,1307
156,384_102L,1304
157,384_102R,1304
158,384_103L,1304
159,384_103R,1304
160,384_104L,1311
160,384_104L,1304
161,384_104R,1304
162,384_105L,1311
162,384_105L,1304
163,384_105R,1311
163,384_105R,1304
164,384_106L,1311
164,384_106L,1304
165,384_106R,1311
166,384_107L,1311
167,384_107R,1311
168,384_108L,1312
168,384_108L,1311
169,384_108R,1311
170,384_109L,1312
170,384_109L,1311
164,397_198L,0309
165,397_198R,0309
168,397_200L,0309
169,397_200R,0309
170,397_201L,0310
170,397_201L,0309
171,397_201R,0309
172,397_202L,0310
172,397_202L,0309
173,397_202R,0310
173,397_202R,0309
174,397_203L,0310
174,397_203L,0309
175,397_203R,0310
175,397_203R,0309
175,397_203R,0308
176,397_204L,0310
176,397_204L,0309
176,397_204L,0308
177,397_204R,0309
177,397_204R,0308
178,397_205L,0310
178,397_205L,0308
179,397_205R,0309
179,397_205R,0308
180,397_206L,0308
181,397_206R,0308
182,397_211L,0305
182,397_211L,0306
183,397_211R,0305
184,397_212L,0305
184,397_212L,0306
185,397_212R,0305
186,397_213L,0305
186,397_213L,0304
187,397_213R,0305
187,397_213R,0304
188,397_214L,0305
188,397_214L,0304
189,397_214R,0305
189,397_214R,0304
190,397_215L,0305
190,397_215L,0304
191,397_215R,0304
192,397_216L,0305
192,397_216L,0304
193,397_216R,0304
193,397_216R,0303
194,397_217L,0304
194,397_217L,0303
195,397_217R,0304
195,397_217R,0303
196,397_218L,0304
196,397_218L,0303
196,397_218L,0301
197,397_218R,0303
197,397_218R,0302
197,397_218R,0301
198,397_219L,0301
199,397_219R,0302
199,397_219R,0301
200,397_220L,0301
200,397_220L,0208
201,397_220R,0301
201,397_220R,0208
202,397_221L,0208
202,397_221L,0207
203,397_221R,0208
203,397_221R,0207
204,397_222L,0505
204,397_222L,0208
204,397_222L,0207
204,397_222L,0502
205,397_222R,0208
205,397_222R,0207
206,397_223L,0207
206,397_223L,0502
207,397_223R,0208
207,397_223R,0207
208,397_224L,0207
208,397_224L,0502
208,397_224L,0501
208,397_224L,0205
209,397_224R,0207
210,397_225L,0207
210,397_225L,0502
210,397_225L,0501
210,397_225L,0205
211,397_225R,0207
211,397_225R,0205
212,397_226L,0501
212,397_226L,0205
213,397_226R,0205
214,397_227L,0501
214,397_227L,0205
215,397_227R,0205
216,397_228L,0501
216,397_228L,0205
216,397_228L,0413
217,397_228R,0501
217,397_228R,0205
217,397_228R,0413
218,397_229L,0501
218,397_229L,0205
218,397_229L,0412
218,397_229L,0413
218,397_229L,0427
219,397_229R,0205
219,397_229R,0413
219,397_229R,0414
220,397_230L,0412
220,397_230L,0413
220,397_230L,0414
220,397_230L,0427
221,397_230R,0205
221,397_230R,0413
221,397_230R,0414
222,397_231L,0413
222,397_231L,0414
223,397_231R,0414
224,397_232L,0427
225,397_232R,0414
225,397_232R,0427
225,397_232R,0429
226,397_233L,0427
227,397_233R,0427
227,397_233R,0429
229,397_234R,0429
105,399_202R,1310
106,399_203L,1310
107,399_203R,1310
108,399_204L,1310
109,399_204R,1310
111,399_205R,1310
114,399_208L,1303
115,399_208R,1303
116,399_209L,1303
117,399_209R,1304
117,399_209R,1303
118,399_210L,1304
118,399_210L,1303
119,399_210R,1304
119,399_210R,1303
120,399_211L,1303
120,399_211L,1305
121,399_211R,1304
121,399_211R,1303
121,399_211R,1305
122,399_212L,1303
122,399_212L,1305
123,399_212R,1305
123,399_212R,1306
124,399_213L,1303
124,399_213L,1305
124,399_213L,1302
125,399_213R,1305
125,399_213R,1306
126,399_214L,1305
126,399_214L,1302
127,399_214R,1305
127,399_214R,1306
128,399_215L,1305
128,399_215L,1302
129,399_215R,1305
129,399_215R,1306
130,399_216L,1305
130,399_216L,1306
130,399_216L,1302
131,399_216R,1305
131,399_216R,1306
131,399_216R,1302
132,399_217L,1306
132,399_217L,1302
133,399_217R,1306
133,399_217R,1302
133,399_217R,1108
134,399_218L,1306
134,399_218L,1302
134,399_218L,1108
135,399_218R,1306
135,399_218R,1302
135,399_218R,1108
136,399_219L,1302
136,399_219L,1108
136,399_219L,1301
137,399_219R,1302
137,399_219R,1108
137,399_219R,1301
137,399_219R,1102
138,399_220L,1302
138,399_220L,1301
138,399_220L,1102
139,399_220R,1108
139,399_220R,1301
139,399_220R,1102
140,399_221L,1301
140,399_221L,1102
141,399_221R,1102
142,399_222L,1102
142,399_222L,1019
143,399_222R,1102
144,399_223L,1102
144,399_223L,1019
145,399_223R,1102
145,399_223R,1019
146,399_224L,1019
147,399_224R,1102
147,399_224R,1019
148,399_225L,1019
149,399_225R,1019
150,399_226L,1019
151,399_226R,1019
152,399_227L,1019
152,399_227L,1018
153,399_227R,1019
153,399_227R,1018
154,399_228L,1018
155,399_228R,1018
155,399_228R,1015
156,399_229L,1018
156,399_229L,1015
156,399_229L,1014
156,399_229L,1012
157,399_229R,1018
157,399_229R,1015
157,399_229R,1014
158,399_230L,1015
158,399_230L,1014
158,399_230L,1012
159,399_230R,1015
159,399_230R,1014
159,399_230R,1012
160,399_231L,1012
161,399_231R,1014
161,399_231R,1012
162,399_232L,1012
163,399_232R,1014
163,399_232R,1012
164,399_233L,1012
164,399_233L,1013
165,399_233R,1012
166,399_234L,1012
166,399_234L,1013
167,399_234R,1012
167,399_234R,1013
168,399_235L,1013
169,399_235R,1013
170,399_236L,1013
171,399_236R,1013
172,399_237L,1013
173,399_237R,1013
174,399_238L,1013
174,399_238L,1011
175,399_238R,1013
175,399_238R,1011
176,399_239L,1011
176,399_239L,0901
177,399_239R,1013
177,399_239R,1011
177,399_239R,0901
178,399_240L,1011
178,399_240L,0901
179,399_240R,0901
180,399_241L,0901
181,399_241R,0901
182,399_242L,0901
183,399_242R,0902
183,399_242R,0901
101,410_066R,0417
101,410_066R,0433
102,410_067L,0417
103,410_067R,0417
103,410_067R,0433
104,410_068L,0417
105,410_068R,0417
106,410_069L,0417
107,410_069R,0417
108,410_070L,0417
109,410_070R,0417
110,410_071L,0417
111,410_071R,0417
112,410_072L,0420
112,410_072L,0417
113,410_072R,0420
113,410_072R,0402
113,410_072R,0417
114,410_073L,0420
115,410_073R,0403
115,410_073R,0420
115,410_073R,0402
116,410_074L,0407
116,410_074L,0420
117,410_074R,0406
117,410_074R,0407
117,410_074R,0403
117,410_074R,0420
118,410_075L,0407
119,410_075R,0407
120,410_076L,0408
120,410_076L,0407
121,410_076R,0408
121,410_076R,0407
122,410_077L,0408
122,410_077L,0407
123,410_077R,0408
124,410_078L,0409
124,410_078L,0408
125,410_078R,0408
126,410_079L,0409
126,410_079L,0408
126,410_079L,0423
127,410_079R,0410
127,410_079R,0409
127,410_079R,0408
128,410_080L,0425
128,410_080L,0409
129,410_080R,0410
129,410_080R,0425
129,410_080R,0409
130,410_081L,0425
130,410_081L,0409
131,410_081R,0410
131,410_081R,0425
131,410_081R,0409
132,410_082L,0504
132,410_082L,0411
132,410_082L,0410
133,410_082R,0504
133,410_082R,0410
134,410_083L,0504
134,410_083L,0411
134,410_083L,0410
135,410_083R,0504
135,410_083R,0506
135,410_083R,0410
136,410_084L,0504
137,410_084R,0503
137,410_084R,0504
137,410_084R,0506
138,410_085L,0503
138,410_085L,0504
139,410_085R,0503
139,410_085R,0504
139,410_085R,0509
139,410_085R,0506
140,410_086L,0503
141,410_086R,0505
141,410_086R,0503
141,410_086R,0509
142,410_087L,0505
142,410_087L,0503
143,410_087R,0505
143,410_087R,0507
143,410_087R,0503
143,410_087R,0509
144,410_088L,0505
144,410_088L,0507
145,410_088R,0505
145,410_088R,0507
145,410_088R,0509
146,410_089L,0505
146,410_089L,0208
146,410_089L,0507
147,410_089R,0505
147,410_089R,0601
147,410_089R,0507
148,410_090L,0304
148,410_090L,0301
148,410_090L,0505
149,410_090R,0505
149,410_090R,0601
150,410_091L,0304
150,410_091L,0301
150,410_091L,0505
151,410_091R,0305
151,410_091R,0304
151,410_091R,0505
151,410_091R,0601
152,410_092L,0304
153,410_092R,0305
153,410_092R,0304
154,410_093L,0305
154,410_093L,0304
155,410_093R,0305
155,410_093R,0304
156,410_094L,0305
156,410_094L,0304
157,410_094R,0305
157,410_094R,0304
158,410_095L,0305
158,410_095L,0304
159,410_095R,0305
159,410_095R,0304
160,410_096L,0305
160,410_096L,0304
161,410_096R,0305
161,410_096R,0304
162,410_097L,0305
163,410_097R,0305
79,412_066R,0904
81,412_067R,1005
82,412_068L,1003
82,412_068L,1005
83,412_068R,1003
83,412_068R,1005
84,412_069L,1003
84,412_069L,1005
85,412_069R,1003
86,412_070L,1003
86,412_070L,1004
86,412_070L,1005
87,412_070R,1003
88,412_071L,1003
88,412_071L,1004
89,412_071R,1003
89,412_071R,1004
90,412_072L,1004
91,412_072R,1003
91,412_072R,1004
92,412_073L,1007
92,412_073L,1004
93,412_073R,1007
93,412_073R,1003
93,412_073R,1004
94,412_074L,1007
94,412_074L,1004
95,412_074R,1007
96,412_075L,1007
97,412_075R,1007
98,412_076L,1008
98,412_076L,1007
99,412_076R,1008
99,412_076R,1007
100,412_077L,1008
101,412_077R,1704
101,412_077R,1008
101,412_077R,1007
102,412_078L,1008
103,412_078R,1404
103,412_078R,1704
103,412_078R,1008
104,412_079L,1008
105,412_079R,1404
105,412_079R,1018
105,412_079R,1008
106,412_080L,1404
106,412_080L,1018
106,412_080L,1008
107,412_080R,1404
107,412_080R,1018
107,412_080R,1008
108,412_081L,1404
108,412_081L,1405
109,412_081R,1404
110,412_082L,1404
110,412_082L,1405
111,412_082R,1404
111,412_082R,1405
112,412_083L,1405
113,412_083R,1404
113,412_083R,1405
114,412_084L,1405
115,412_084R,1405
116,412_085L,1401
116,412_085L,1405
117,412_085R,1401
117,412_085R,1405
118,412_086L,1402
118,412_086L,1401
119,412_086R,1402
119,412_086R,1401
120,412_087L,1402
121,412_087R,1403
121,412_087R,1402
122,412_088L,1408
122,412_088L,1301
122,412_088L,1402
123,412_088R,1408
123,412_088R,1301
123,412_088R,1403
123,412_088R,1402
124,412_089L,1302
124,412_089L,1408
124,412_089L,1301
125,412_089R,1408
125,412_089R,1301
126,412_090L,1302
126,412_090L,1408
126,412_090L,1301
127,412_090R,1302
127,412_090R,1408
128,412_091L,1302
129,412_091R,1302
129,412_091R,1408
130,412_092L,1302
131,412_092R,1302
132,412_093L,1305
132,412_093L,1302
133,412_093R,1302
134,412_094L,1305
134,412_094L,1302
135,412_094R,1305
135,412_094R,1302
136,412_095L,1305
136,412_095L,1306
136,412_095L,1302
137,412_095R,1305
137,412_095R,1302
138,412_096L,1305
138,412_096L,1306
139,412_096R,1303
139,412_096R,1305
139,412_096R,1302
140,412_097L,1305
140,412_097L,1306
141,412_097R,1303
141,412_097R,1305
142,412_098L,1305
143,412_098R,1304
143,412_098R,1303
143,412_098R,1305
144,412_099L,1304
144,412_099L,1305
145,412_099R,1304
145,412_099R,1303
145,412_099R,1305
146,412_100L,1304
146,412_100L,1305
147,412_100R,1304
147,412_100R,1303
148,412_101L,1304
148,412_101L,1305
149,412_101R,1304
150,412_102L,1310
150,412_102L,1304
151,412_102R,1310
152,412_103L,1310
152,412_103L,1304
153,412_103R,1310
154,412_104L,1310
154,412_104L,1304
155,412_104R,1310
156,412_105L,1310
157,412_105R,1310
158,412_106L,1310
159,412_106R,1310
161,412_109R,1310
14,425_207L,0311
14,425_207L,0312
15,425_207R,0311
16,425_208L,0311
16,425_208L,0312
17,425_208R,0311
18,425_209L,0311
18,425_209L,0312
18,425_209L,0313
19,425_209R,0311
19,425_209R,0307
20,425_210L,0311
20,425_210L,0313
20,425_210L,0307
21,425_210R,0311
21,425_210R,0307
22,425_211L,0311
22,425_211L,0313
22,425_211L,0307
23,425_211R,0307
24,425_212L,0307
25,425_212R,0307
25,425_212R,0306
26,425_213L,0307
26,425_213L,0306
27,425_213R,0307
27,425_213R,0306
28,425_214L,0307
28,425_214L,0306
29,425_214R,0305
29,425_214R,0306
30,425_215L,0305
30,425_215L,0306
31,425_215R,0305
31,425_215R,0306
32,425_216L,0305
32,425_216L,0306
32,425_216L,0601
33,425_216R,0305
34,425_217L,0305
34,425_217L,0601
35,425_217R,0305
35,425_217R,0601
36,425_218L,0601
37,425_218R,0305
37,425_218R,0304
37,425_218R,0505
37,425_218R,0601
38,425_219L,0601
38,425_219L,0507
39,425_219R,0304
39,425_219R,0505
39,425_219R,0601
40,425_220L,0601
40,425_220L,0507
41,425_220R,0505
41,425_220R,0601
41,425_220R,0507
42,425_221L,0505
42,425_221L,0507
42,425_221L,0509
43,425_221R,0505
43,425_221R,0507
44,425_222L,0505
44,425_222L,0507
44,425_222L,0503
44,425_222L,0509
45,425_222R,0505
45,425_222R,0503
46,425_223L,0505
46,425_223L,0503
46,425_223L,0504
47,425_223R,0505
47,425_223R,0502
47,425_223R,0503
48,425_224L,0503
48,425_224L,0504
49,425_224R,0502
49,425_224R,0503
50,425_225L,0503
50,425_225L,0504
51,425_225R,0502
51,425_225R,0503
52,425_226L,0503
52,425_226L,0504
52,425_226L,0411
53,425_226R,0503
53,425_226R,0501
54,425_227L,0503
54,425_227L,0411
55,425_227R,0503
55,425_227R,0501
56,425_228L,0503
56,425_228L,0411
56,425_228L,0412
57,425_228R,0503
57,425_228R,0501
57,425_228R,0412
58,425_229L,0425
59,425_229R,0501
59,425_229R,0412
60,425_230L,0425
60,425_230L,0427
60,425_230L,0409
61,425_230R,0425
61,425_230R,0427
62,425_231L,0425
62,425_231L,0427
63,425_231R,0427
64,425_232L,0425
64,425_232L,0427
64,425_232L,0423
64,425_232L,0422
65,425_232R,0427
65,425_232R,0422
66,425_233L,0423
66,425_233L,0422
67,425_233R,0427
67,425_233R,0422
68,425_234L,0422
69,425_234R,0427
69,425_234R,0422
70,425_235L,0422
70,425_235L,0421
71,425_235R,0427
71,425_235R,0422
71,425_235R,0421
72,425_236L,0421
16,427_208L,1508
17,427_208R,1303
17,427_208R,1508
18,427_209L,1508
19,427_209R,1303
19,427_209R,1508
20,427_210L,1508
20,427_210L,1505
20,427_210L,1504
21,427_210R,1303
21,427_210R,1508
21,427_210R,1504
22,427_211L,1505
22,427_211L,1504
23,427_211R,1303
23,427_211R,1504
24,427_212L,1504
25,427_212R,1303
25,427_212R,1504
26,427_213L,1504
26,427_213L,1506
27,427_213R,1303
27,427_213R,1504
27,427_213R,1302
28,427_214L,1504
28,427_214L,1506
28,427_214L,1502
29,427_214R,1504
29,427_214R,1502
29,427_214R,1302
30,427_215L,1502
30,427_215L,1302
31,427_215R,1502
31,427_215R,1302
32,427_216L,1502
32,427_216L,1302
33,427_216R,1502
33,427_216R,1302
34,427_217L,1502
34,427_217L,1302
34,427_217L,1408
35,427_217R,1302
35,427_217R,1408
36,427_218L,1408
37,427_218R,1302
37,427_218R,1408
38,427_219L,1408
39,427_219R,1408
40,427_220L,1408
40,427_220L,1403
41,427_220R,1408
42,427_221L,1408
42,427_221L,1301
42,427_221L,1403
42,427_221L,1402
43,427_221R,1408
43,427_221R,1301
43,427_221R,1402
44,427_222L,1402
45,427_222R,1301
45,427_222R,1402
46,427_223L,1402
46,427_223L,1401
47,427_223R,1102
47,427_223R,1402
47,427_223R,1401
48,427_224L,1401
48,427_224L,1405
49,427_224R,1102
49,427_224R,1401
50,427_225L,1401
